ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas
6779;2;Verão;Pasto A;Pasto;Braquiária;Setor_2A;2025-02-24;57;114.3;77.61;5.73;88.93;65.83;123
6780;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-08-13;21;114.3;61.99;5.06;70.58;51.92;0
6781;3;Outono;Pasto A;Pasto;Panicum;Setor_3C;2024-06-24;76;114.3;65.24;6.27;77.66;52.64;11
6782;1;Inverno;Pasto A;Pasto;Panicum;Setor_1B;2025-09-20;49;114.3;62.02;5.0;69.74;52.45;0
6783;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-12-17;29;114.3;71.84;5.54;81.5;61.36;72
6784;3;Outono;Pasto A;Pasto;Braquiária;Setor_3A;2025-06-23;70;114.3;66.21;6.32;78.71;52.69;18
6785;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2025-01-17;126;114.3;77.67;5.72;89.66;66.07;124
6786;1;Outono;Pasto B;Pasto;Mombaça;Setor_1C;2025-04-15;89;114.3;68.51;5.42;77.33;58.75;25
6787;1;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_1C;2025-08-27;89;114.3;61.94;5.13;70.61;52.79;0
6788;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-07-08;33;114.3;62.04;5.2;70.94;52.24;0
6789;3;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_3A;2025-12-18;71;114.3;71.87;5.54;82.92;61.08;73
6790;3;Verão;Pasto B;Pasto;Mombaça;Setor_3B;2025-02-24;108;114.3;77.72;5.66;87.79;67.28;120
6791;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2C;2024-10-18;100;114.3;71.87;5.64;82.29;60.17;73
6792;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-11-17;2;114.3;71.75;5.48;80.43;58.77;70
6793;1;Outono;Pasto B;Pasto;Mombaça;Setor_1A;2024-06-02;83;114.3;68.55;5.52;77.99;57.14;23
6794;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3A;2025-07-10;143;114.3;62.07;5.06;70.24;53.48;0
6795;1;Verão;Pasto A;Pasto;Mombaça;Setor_1A;2024-02-13;44;114.3;77.58;5.78;88.21;66.16;118
6796;2;Inverno;Pasto C;Pasto;Mombaça;Setor_2A;2025-08-25;131;114.3;61.96;5.18;69.94;50.91;0
6797;3;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_3B;2025-02-15;145;114.3;77.69;5.47;87.08;66.39;124
6798;1;Outono;Pasto B;Pasto;Panicum;Setor_1A;2025-04-14;80;114.3;68.76;5.38;77.86;57.92;31
6799;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1B;2024-11-20;85;114.3;71.9;5.51;81.58;60.65;67
6800;2;Verão;Pasto B;Pasto;Braquiária;Setor_2C;2025-01-23;102;114.3;77.51;5.84;88.65;64.93;120
6801;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-12-05;35;114.3;71.87;5.62;81.37;59.57;71
6802;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1B;2025-11-27;85;114.3;71.86;5.6;82.43;60.85;74
6803;1;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_1B;2024-03-15;84;114.3;77.52;5.75;87.77;66.5;120
6804;3;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_3C;2024-10-24;114;114.3;71.73;5.64;81.95;60.31;67
6805;3;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_3A;2024-09-04;142;114.3;61.9;5.19;71.13;52.04;0
6806;2;Primavera;Pasto C;Pasto;Panicum;Setor_2C;2025-10-25;138;114.3;71.93;5.64;81.03;60.7;77
6807;2;Verão;Pasto C;Pasto;Braquiária;Setor_2A;2025-03-23;129;114.3;74.05;7.2;88.01;59.03;81
6808;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2A;2025-09-05;128;114.3;62.02;5.09;70.32;52.16;0
6809;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1B;2025-08-14;87;114.3;61.92;4.93;70.84;51.48;0
6810;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1B;2025-08-15;48;114.3;62.0;4.95;70.28;51.8;0
6811;2;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2024-07-06;139;114.3;62.01;5.09;70.26;51.33;0
6812;1;Inverno;Pasto A;Pasto;Panicum;Setor_1C;2025-08-19;52;114.3;62.06;5.09;70.74;51.55;0
6813;1;Primavera;Pasto B;Pasto;Panicum;Setor_1B;2025-12-07;86;114.3;71.82;5.6;81.11;61.67;70
6814;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-11-03;9;114.3;71.93;5.65;81.8;61.15;73
6815;2;Inverno;Pasto B;Pasto;Panicum;Setor_2B;2025-08-11;98;114.3;61.89;5.06;71.09;53.01;0
6816;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1B;2025-12-21;120;114.3;72.47;5.82;86.45;61.6;75
6817;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-06-26;34;114.3;63.66;5.91;77.7;51.8;8
6818;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-01-23;4;114.3;77.49;5.59;87.85;66.39;120
6819;1;Primavera;Pasto A;Pasto;Panicum;Setor_1A;2024-12-04;47;114.3;71.77;5.69;81.6;60.02;70
6820;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-01-04;86;114.3;77.59;5.6;86.89;67.12;122
6821;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-12-15;10;114.3;71.67;5.53;82.11;61.58;69
6822;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-12-12;14;114.3;71.85;5.54;80.72;60.12;73
6823;1;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-07-17;86;114.3;61.95;5.17;70.79;51.89;0
6824;1;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_1B;2024-12-13;121;114.3;71.74;5.63;81.17;60.04;74
6825;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1C;2025-09-26;127;114.3;66.97;7.44;82.03;52.5;37
6826;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-09-20;10;114.3;62.1;5.0;70.63;52.47;0
6827;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1B;2025-10-13;51;114.3;71.82;5.59;80.63;60.22;70
6828;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-09-13;4;114.3;62.04;5.09;70.69;52.46;0
6829;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-07-25;36;114.3;61.76;5.17;70.22;52.43;0
6830;1;Outono;Pasto C;Pasto;Panicum;Setor_1C;2025-04-11;126;114.3;68.51;5.58;78.03;57.65;24
6831;1;Inverno;Pasto B;Pasto;Panicum;Setor_1C;2025-09-28;88;114.3;69.36;6.86;80.94;53.1;52
6832;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1A;2025-06-28;117;114.3;61.91;5.12;70.83;48.43;0
6833;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-10-06;26;114.3;71.97;5.49;81.97;61.39;72
6834;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-07-06;8;114.3;62.03;5.09;70.46;51.84;0
6835;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2025-03-02;125;114.3;77.65;5.87;87.09;64.76;124
6836;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-11-10;3;114.3;71.8;5.51;80.8;61.06;74
6837;1;Verão;Pasto C;Pasto;Braquiária;Setor_1A;2024-02-24;119;114.3;77.53;5.77;87.72;65.75;121
6838;1;Verão;Pasto B;Pasto;Panicum;Setor_1C;2025-02-10;91;114.3;77.73;5.8;88.15;65.5;120
6839;3;Primavera;Pasto B;Pasto;Braquiária;Setor_3A;2025-12-06;105;114.3;71.96;5.63;81.37;60.31;69
6840;2;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2024-10-05;97;114.3;71.97;5.49;81.27;61.46;72
6841;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1A;2025-07-01;47;114.3;61.93;5.22;70.99;51.54;0
6842;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1A;2025-09-25;44;114.3;65.59;7.11;80.39;52.82;26
6843;2;Verão;Pasto B;Pasto;Braquiária;Setor_2B;2025-02-01;99;114.3;77.59;5.47;87.1;66.69;123
6844;1;Outono;Pasto B;Pasto;Mombaça;Setor_1C;2025-05-16;90;114.3;68.42;5.68;78.15;57.73;24
6845;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-11-18;25;114.3;71.8;5.61;81.45;59.91;69
6846;2;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_2B;2025-07-20;62;114.3;61.94;5.26;69.94;51.24;0
6847;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1C;2025-05-08;126;114.3;68.54;5.35;79.55;57.59;21
6848;1;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_1B;2025-01-19;123;114.3;77.6;5.68;87.81;67.27;121
6849;2;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_2A;2025-03-16;95;114.3;77.62;5.7;88.26;66.1;123
6850;2;Verão;Pasto A;Pasto;Braquiária;Setor_2B;2025-02-14;60;114.3;77.57;5.86;89.83;65.88;118
6851;1;Outono;Pasto B;Pasto;Mombaça;Setor_1A;2025-05-03;83;114.3;68.42;5.46;77.37;56.03;23
6852;2;Inverno;Pasto B;Pasto;Mombaça;Setor_2C;2025-09-20;102;114.3;61.99;5.04;70.84;52.52;0
6853;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1C;2024-07-08;125;114.3;62.06;5.09;71.27;52.9;0
6854;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-03-09;6;114.3;77.83;5.55;88.17;68.32;122
6855;3;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_3A;2025-06-21;107;114.3;67.67;6.05;79.74;52.5;26
6856;1;Verão;Pasto A;Pasto;Braquiária;Setor_1C;2024-03-27;54;114.3;69.61;6.09;85.75;58.36;35
6857;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1B;2025-01-02;50;114.3;77.74;5.83;88.16;66.42;122
6858;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-10-05;22;114.3;71.89;5.56;81.15;62.01;72
6859;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-10-21;35;114.3;71.9;5.47;80.82;59.48;74
6860;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1A;2025-11-02;82;114.3;71.77;5.41;82.56;61.37;67
6861;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1C;2025-07-28;127;114.3;61.93;5.15;70.52;52.55;0
6862;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1C;2025-07-22;88;114.3;62.01;5.24;70.39;51.31;0
6863;2;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_2A;2025-06-27;56;114.3;63.0;5.72;77.51;52.86;4
6864;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3C;2025-09-10;77;114.3;61.94;5.2;70.93;52.72;0
6865;1;Outono;Pasto B;Pasto;Mombaça;Setor_1C;2025-05-03;89;114.3;68.31;5.75;77.82;57.27;26
6866;1;Verão;Pasto B;Pasto;Panicum;Setor_1A;2024-01-04;83;114.3;77.57;5.94;88.19;65.41;119
6867;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-08-06;1;114.3;61.97;5.08;70.75;52.19;0
6868;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-01-22;36;114.3;77.64;5.55;87.91;67.11;119
6869;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-02-20;12;114.3;77.65;5.64;87.61;65.62;125
6870;2;Outono;Pasto B;Pasto;Mombaça;Setor_2C;2025-06-23;103;114.3;65.91;6.15;78.75;50.53;13
6871;3;Outono;Pasto B;Pasto;Panicum;Setor_3C;2024-06-20;113;114.3;68.5;5.53;78.61;58.71;29
6872;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-12-26;7;114.3;76.19;5.99;87.43;59.61;110
6873;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-12-06;36;114.3;71.96;5.58;81.81;61.3;72
6874;3;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_3A;2025-02-24;107;114.3;77.59;5.48;87.84;67.16;122
6875;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1A;2025-12-12;83;114.3;71.69;5.87;82.61;61.03;72
6876;2;Outono;Pasto A;Pasto;Mombaça;Setor_2A;2025-04-03;56;114.3;68.43;5.55;78.57;57.45;22
6877;3;Outono;Pasto C;Pasto;Panicum;Setor_3A;2025-05-11;143;114.3;68.43;5.72;77.37;57.52;29
6878;1;Outono;Pasto B;Pasto;Panicum;Setor_1C;2025-05-13;91;114.3;68.48;5.76;78.5;57.28;30
6879;3;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-04-25;148;114.3;68.54;5.55;77.83;58.13;28
6880;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-05-27;6;114.3;68.48;5.53;78.78;58.69;20
6881;1;Primavera;Pasto A;Pasto;Panicum;Setor_1C;2025-12-03;53;114.3;71.88;5.58;82.09;61.16;70
6882;2;Primavera;Pasto A;Pasto;Panicum;Setor_2A;2025-11-16;57;114.3;71.9;5.57;80.91;61.55;72
6883;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-10-04;21;114.3;71.99;5.72;82.49;60.83;72
6884;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1B;2025-09-28;122;114.3;69.2;6.89;80.37;53.42;56
6885;3;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2024-05-11;150;114.3;68.27;5.53;77.8;57.27;20
6886;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2025-03-14;53;114.3;77.55;5.67;88.68;66.44;120
6887;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-03-07;14;114.3;77.61;5.66;87.86;65.55;123
6888;2;Outono;Pasto C;Pasto;Mombaça;Setor_2B;2025-06-07;133;114.3;68.48;5.5;77.11;57.17;23
6889;3;Verão;Pasto C;Pasto;Panicum;Setor_3C;2024-03-02;148;114.3;77.54;5.7;88.15;65.09;120
6890;2;Verão;Pasto C;Pasto;Mombaça;Setor_2C;2025-01-19;138;114.3;77.45;5.77;87.47;66.58;119
6891;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-09-21;31;114.3;62.01;5.12;70.88;52.17;0
6892;2;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_2C;2025-12-03;66;114.3;71.72;5.53;81.33;61.13;73
6893;3;Outono;Pasto A;Pasto;Braquiária;Setor_3B;2024-05-24;72;114.3;68.51;5.57;78.98;57.4;27
6894;1;Verão;Pasto C;Pasto;Braquiária;Setor_1B;2025-03-20;122;114.3;77.86;5.64;86.95;66.12;126
6895;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2A;2025-09-10;93;114.3;61.95;5.22;71.03;51.81;0
6896;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-02-20;9;114.3;77.64;5.59;87.95;65.9;120
6897;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-02-09;17;114.3;77.67;5.66;87.94;67.24;123
6898;1;Inverno;Pasto B;Pasto;Panicum;Setor_1B;2025-09-19;86;114.3;62.01;5.07;70.41;52.57;0
6899;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3B;2025-12-12;145;114.3;71.89;5.38;81.39;61.58;70
6900;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-01-20;46;114.3;77.79;5.64;87.73;66.61;123
6901;2;Verão;Pasto B;Pasto;Braquiária;Setor_2C;2025-03-16;102;114.3;77.69;5.75;89.01;67.2;122
6902;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1A;2025-09-24;117;114.3;64.4;6.79;80.87;52.54;18
6903;3;Primavera;Pasto A;Pasto;Mombaça;Setor_3A;2025-12-16;71;114.3;71.8;5.64;82.92;61.08;72
6904;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-02-26;29;114.3;77.58;5.57;87.29;66.32;122
6905;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-01-20;19;114.3;77.61;5.88;87.45;65.31;123
6906;1;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-10-23;85;114.3;71.92;5.69;81.11;60.3;75
6907;1;Verão;Pasto B;Pasto;Mombaça;Setor_1B;2025-02-07;84;114.3;77.88;5.76;89.2;66.5;122
6908;3;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2024-04-04;104;114.3;68.43;5.55;78.36;57.54;21
6909;3;Primavera;Pasto B;Pasto;Panicum;Setor_3B;2025-10-15;110;114.3;71.85;5.52;81.48;62.38;72
6910;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-12-26;9;114.3;76.34;6.25;86.77;61.84;110
6911;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-04-24;14;114.3;68.64;5.53;79.48;57.74;22
6912;1;Outono;Pasto B;Pasto;Braquiária;Setor_1B;2025-04-26;84;114.3;68.35;5.58;78.25;57.53;20
6913;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2C;2025-12-14;66;114.3;71.73;5.39;81.62;60.75;70
6914;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1B;2025-11-02;122;114.3;71.97;5.35;80.8;61.06;72
6915;3;Verão;Pasto A;Pasto;Mombaça;Setor_3C;2024-02-12;79;114.3;77.74;5.89;87.07;65.63;123
6916;2;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_2B;2024-03-26;134;114.3;70.75;6.8;86.41;57.76;52
6917;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-06-07;6;114.3;68.45;5.67;77.81;57.68;27
6918;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-01-21;3;114.3;77.83;5.8;89.82;65.66;122
6919;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-01-23;6;114.3;77.59;5.88;88.19;65.92;117
6920;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-02-09;54;114.3;77.5;5.91;88.68;66.6;124
6921;3;Primavera;Pasto C;Pasto;Panicum;Setor_3C;2025-10-10;148;114.3;72.11;5.58;81.65;60.55;72
6922;2;Inverno;Pasto B;Pasto;Panicum;Setor_2A;2025-08-17;95;114.3;61.97;5.02;70.24;51.64;0
6923;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-12-11;29;114.3;71.96;5.52;81.35;61.18;72
6924;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3A;2025-07-04;143;114.3;62.01;5.1;70.64;52.93;0
6925;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-12-11;30;114.3;71.94;5.57;82.87;62.26;77
6926;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-05-13;2;114.3;68.51;5.66;78.25;57.52;31
6927;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-12-19;32;114.3;71.96;5.46;81.34;61.55;71
6928;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-03-01;5;114.3;77.54;5.57;88.33;66.91;122
6929;2;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_2A;2025-07-07;56;114.3;62.0;5.07;70.62;50.2;0
6930;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3A;2025-08-27;105;114.3;62.06;5.09;70.76;51.61;0
6931;3;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_3A;2024-02-22;70;114.3;77.53;5.78;87.26;66.61;121
6932;2;Outono;Pasto A;Pasto;Braquiária;Setor_2A;2025-05-16;57;114.3;68.59;5.49;78.66;58.24;32
6933;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-01-21;7;114.3;77.76;5.72;88.98;66.7;123
6934;2;Primavera;Pasto B;Pasto;Mombaça;Setor_2B;2024-10-16;99;114.3;71.81;5.46;81.39;57.92;72
6935;2;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2025-10-21;137;114.3;72.01;5.51;81.5;61.04;72
6936;2;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2024-05-28;99;114.3;68.76;5.47;79.13;57.75;29
6937;3;Verão;Pasto B;Pasto;Panicum;Setor_3A;2024-03-11;105;114.3;77.5;5.85;87.84;65.74;118
6938;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-08-26;14;114.3;61.93;5.17;70.41;52.68;0
6939;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1B;2025-11-24;84;114.3;71.99;5.62;81.2;61.32;74
6940;2;Verão;Pasto C;Pasto;Panicum;Setor_2C;2025-01-27;138;114.3;77.67;5.64;89.02;65.29;122
6941;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-09-10;36;114.3;62.03;5.29;70.71;51.73;0
6942;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-06-24;29;114.3;65.17;6.23;77.84;52.62;14
6943;1;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_1A;2024-06-11;80;114.3;68.55;5.4;76.95;58.74;27
6944;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2A;2025-09-18;130;114.3;61.93;4.98;70.74;50.78;0
6945;1;Verão;Pasto C;Pasto;Panicum;Setor_1B;2025-01-07;121;114.3;77.49;5.74;87.83;66.42;118
6946;3;Outono;Pasto C;Pasto;Mombaça;Setor_3C;2024-06-22;150;114.3;66.92;6.1;78.15;53.9;22
6947;3;Outono;Pasto A;Pasto;Mombaça;Setor_3B;2024-05-26;72;114.3;68.48;5.54;78.98;57.4;25
6948;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3B;2024-08-03;146;114.3;62.0;5.26;70.47;51.26;0
6949;2;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2024-04-09;98;114.3;68.38;5.58;78.03;57.92;22
6950;2;Inverno;Pasto A;Pasto;Mombaça;Setor_2B;2025-07-11;61;114.3;61.96;5.08;70.82;52.52;0
6951;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1A;2025-11-21;119;114.3;71.91;5.61;82.03;60.8;72
6952;2;Primavera;Pasto A;Pasto;Panicum;Setor_2A;2025-12-27;58;114.3;76.89;5.95;87.47;62.71;116
6953;3;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_3B;2025-04-19;72;114.3;68.45;5.51;79.03;57.89;27
6954;3;Verão;Pasto C;Pasto;Mombaça;Setor_3C;2025-03-13;148;114.3;77.49;5.86;88.1;66.18;117
6955;2;Verão;Pasto A;Pasto;Mombaça;Setor_2B;2025-01-20;60;114.3;77.66;5.61;86.9;66.02;119
6956;1;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_1A;2025-10-28;118;114.3;71.68;5.72;82.04;60.84;68
6957;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-08-23;3;114.3;62.02;5.23;70.34;49.87;0
6958;3;Verão;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2025-02-23;150;114.3;77.54;5.88;87.22;65.34;122
6959;3;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_3B;2024-04-09;73;114.3;68.45;5.47;78.23;57.29;22
6960;2;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_2A;2024-05-03;92;114.3;68.41;5.53;77.45;57.97;30
6961;3;Outono;Pasto B;Pasto;Mombaça;Setor_3A;2024-05-08;107;114.3;68.48;5.42;77.3;56.78;23
6962;2;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_2B;2025-05-15;98;114.3;68.46;5.48;79.69;58.06;23
6963;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3B;2025-08-07;73;114.3;61.96;5.06;70.36;52.61;0
6964;3;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_3C;2025-03-10;113;114.3;77.65;5.66;89.54;66.18;121
6965;1;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_1C;2025-07-04;89;114.3;61.99;5.0;70.53;52.6;0
6966;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-02-26;36;114.3;77.69;5.55;87.3;66.87;123
6967;2;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_2B;2025-01-25;62;114.3;77.5;5.75;87.64;66.2;121
6968;3;Outono;Pasto B;Pasto;Panicum;Setor_3B;2024-04-03;109;114.3;68.55;5.56;77.93;57.22;25
6969;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-08-17;34;114.3;61.93;5.13;70.17;52.08;0
6970;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-07-26;14;114.3;61.91;5.17;70.33;52.22;0
6971;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3A;2025-08-17;143;114.3;61.96;5.21;70.75;51.19;0
6972;1;Verão;Pasto A;Pasto;Braquiária;Setor_1B;2024-01-07;51;114.3;77.49;5.79;86.85;66.97;120
6973;1;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_1A;2024-08-16;118;114.3;61.95;5.12;69.88;52.62;0
6974;1;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_1B;2025-12-28;86;114.3;77.81;5.66;87.05;65.88;122
6975;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1C;2025-09-10;91;114.3;62.04;5.16;70.94;51.6;0
6976;3;Outono;Pasto A;Pasto;Panicum;Setor_3B;2025-05-05;74;114.3;68.43;5.84;77.45;57.08;30
6977;2;Inverno;Pasto A;Pasto;Panicum;Setor_2B;2025-07-27;63;114.3;62.09;5.14;71.35;53.2;0
6978;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-12-22;17;114.3;73.49;6.12;87.09;60.54;90
6979;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2024-10-07;105;114.3;71.8;5.8;81.86;61.26;77
6980;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-03-02;7;114.3;77.68;5.76;88.05;65.89;121
6981;1;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_1A;2025-08-13;80;114.3;62.01;5.06;69.72;52.26;0
6982;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-03-28;23;114.3;68.57;5.59;79.51;58.47;33
6983;2;Outono;Pasto A;Pasto;Braquiária;Setor_2C;2024-06-04;64;114.3;68.77;5.38;78.57;58.26;28
6984;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1A;2024-07-10;116;114.3;62.03;5.03;70.3;52.57;0
6985;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2B;2025-10-22;132;114.3;71.87;5.6;81.79;60.79;71
6986;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-03-28;24;114.3;68.5;5.64;78.07;57.76;25
6987;1;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_1B;2025-07-11;123;114.3;61.96;5.06;71.08;51.32;0
