ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas
6823;1;3;7;2;4;3;20250717;86;114.3;61.95;5.17;70.79;-1.3220874483252378;0
6824;1;4;8;2;3;3;20241213;121;114.3;71.74;5.63;81.17;0.26861616649474224;74
6825;1;3;8;1;4;2;20250926;127;114.3;66.97;7.44;82.03;-1.2030286501607976;37
6826;1;3;1;4;1;2;20250920;10;114.3;62.1;5.0;70.63;-1.2088840008901967;0
6827;1;4;6;1;3;3;20251013;51;114.3;71.82;5.59;80.63;0.30374827087113443;70
6828;1;3;1;4;1;1;20240913;4;114.3;62.04;5.09;70.69;-1.2108357844666624;0
6829;3;3;1;4;1;9;20250725;36;114.3;61.76;5.17;70.22;-1.2166911351960614;0
6830;1;2;8;1;2;2;20250411;126;114.3;68.51;5.58;78.03;-0.19786010828068767;24
6831;1;3;7;1;2;2;20250928;88;114.3;69.36;6.86;80.94;-1.0859216355728234;52
6832;1;2;8;2;2;1;20250628;117;114.3;61.91;5.12;70.83;-1.9974045657825548;0
6833;3;4;1;4;1;8;20251006;26;114.3;71.97;5.49;81.97;0.5321069493176841;72
6834;1;3;1;4;1;3;20250706;8;114.3;62.03;5.09;70.46;-1.3318463662075684;0
6835;1;1;8;1;4;2;20250302;125;114.3;77.65;5.87;87.09;1.1898580145868056;124
6836;1;4;1;4;1;1;20251110;3;114.3;71.8;5.51;80.8;0.4676980912942987;74
6837;1;1;8;1;3;1;20240224;119;114.3;77.53;5.77;87.72;1.3830845886569618;121
6838;1;1;7;1;2;2;20250210;91;114.3;77.73;5.8;88.15;1.334289999245306;120
6839;3;4;7;1;3;8;20251206;105;114.3;71.96;5.63;81.37;0.32131432305933116;69
6840;2;4;7;2;2;7;20241005;97;114.3;71.97;5.49;81.27;0.5457694343529478;72
6841;1;3;6;1;4;1;20250701;47;114.3;61.93;5.22;70.99;-1.3903998735015564;0
6842;1;3;6;1;4;1;20250925;44;114.3;65.59;7.11;80.39;-1.1405715757138781;26
6843;2;1;7;1;3;7;20250201;99;114.3;77.59;5.47;87.1;1.5665522448447873;123
6844;1;2;7;1;4;2;20250516;90;114.3;68.42;5.68;78.15;-0.18224583966895813;24
6845;3;4;1;4;1;8;20241118;25;114.3;71.8;5.61;81.45;0.24324298000068073;69
6846;2;3;6;2;4;7;20250720;62;114.3;61.94;5.26;69.94;-1.4489533807955428;0
6847;1;2;8;2;3;2;20250508;126;114.3;68.54;5.35;79.55;-0.20957080973948414;21
6848;1;1;8;2;2;3;20250119;123;114.3;77.6;5.68;87.81;1.6797556922798285;121
6849;2;1;7;2;4;5;20250316;95;114.3;77.62;5.7;88.26;1.4513970138332788;123
6850;2;1;6;1;3;7;20250214;60;114.3;77.57;5.86;89.83;1.4084577751510219;118
6851;1;2;7;1;4;1;20250503;83;114.3;68.42;5.46;77.37;-0.514049047668217;23
6852;2;3;7;1;4;6;20250920;102;114.3;61.99;5.04;70.84;-1.1991250830078646;0
6853;1;3;8;1;4;2;20240708;125;114.3;62.06;5.09;71.27;-1.1249573071021486;0
6854;1;1;1;4;1;3;20240309;6;114.3;77.83;5.55;88.17;1.8846929678087825;122
6855;3;2;7;2;4;8;20250621;107;114.3;67.67;6.05;79.74;-1.2030286501607976;26
6856;1;1;6;1;3;2;20240327;54;114.3;69.61;6.09;85.75;-0.059283474351584924;35
6857;1;1;6;2;3;3;20250102;50;114.3;77.74;5.83;88.16;1.5138540882801998;122
6858;2;4;1;4;1;6;20241005;22;114.3;71.89;5.56;81.15;0.65311753105859;72
6859;3;4;1;4;1;9;20251021;35;114.3;71.9;5.47;80.82;0.15931628621263275;74
6860;1;4;7;1;3;1;20251102;82;114.3;71.77;5.41;82.56;0.528203382164751;67
6861;1;3;8;1;4;2;20250728;127;114.3;61.93;5.15;70.52;-1.193269732278467;0
6862;1;3;7;1;4;2;20250722;88;114.3;62.01;5.24;70.39;-1.435290895760279;0
6863;2;2;6;2;4;5;20250627;56;114.3;63.0;5.72;77.51;-1.1327644414080134;4
6864;3;3;6;1;3;9;20250910;77;114.3;61.94;5.2;70.93;-1.1600894114785407;0
6865;1;2;7;1;4;2;20250503;89;114.3;68.31;5.75;77.82;-0.27202788418640367;26
6866;1;1;7;1;2;1;20240104;83;114.3;77.57;5.94;88.19;1.3167239470571093;119
6867;1;3;1;4;1;1;20250806;1;114.3;61.97;5.08;70.75;-1.2635339410312514;0
6868;3;1;1;4;1;9;20240122;36;114.3;77.64;5.55;87.91;1.6485271550563694;119
6869;1;1;1;4;1;2;20250220;12;114.3;77.65;5.64;87.61;1.3577114021629015;125
6870;2;2;7;1;4;6;20250623;103;114.3;65.91;6.15;78.75;-1.5875300147246454;13
6871;3;2;7;1;2;9;20240620;113;114.3;68.5;5.53;78.61;0.009028950824733527;29
6872;1;4;1;4;1;3;20241226;7;114.3;76.19;5.99;87.43;0.18468947270669428;110
6873;3;4;1;4;1;9;20241206;36;114.3;71.96;5.58;81.81;0.5145408971294873;72
6874;3;1;7;2;4;8;20250224;107;114.3;77.59;5.48;87.84;1.6582860729387001;122
6875;1;4;7;1;3;1;20251212;83;114.3;71.69;5.87;82.61;0.46184274056489977;72
6876;2;2;6;1;4;5;20250403;56;114.3;68.43;5.55;78.57;-0.2368957798100115;22
6877;3;2;8;1;2;8;20250511;143;114.3;68.43;5.72;77.37;-0.22323329477474782;29
6878;1;2;7;1;2;2;20250513;91;114.3;68.48;5.76;78.5;-0.2700761006099378;30
6879;3;2;8;2;4;9;20250425;148;114.3;68.54;5.55;77.83;-0.10417449661030768;28
6880;1;2;1;4;1;3;20250527;6;114.3;68.48;5.53;78.78;0.005125383671800449;20
6881;1;4;6;1;2;2;20251203;53;114.3;71.88;5.58;82.09;0.48721592705895994;70
6882;2;4;6;1;2;5;20251116;57;114.3;71.9;5.57;80.91;0.5633354865411432;72
6883;2;4;1;4;1;6;20251004;21;114.3;71.99;5.72;82.49;0.4228070690355745;72
6884;1;3;8;1;3;3;20250928;122;114.3;69.2;6.89;80.37;-1.023464561125904;56
6885;3;2;8;2;4;9;20240511;150;114.3;68.27;5.53;77.8;-0.27202788418640367;20
6886;1;1;6;2;4;2;20250314;53;114.3;77.55;5.67;88.68;1.5177576554331316;120
6887;2;1;1;4;1;5;20240307;14;114.3;77.61;5.66;87.86;1.3440489171276366;123
6888;2;2;8;1;4;7;20250607;133;114.3;68.48;5.5;77.11;-0.29154571995106626;23
6889;3;1;8;1;2;9;20240302;148;114.3;77.54;5.7;88.15;1.254266872610191;120
6890;2;1;8;1;4;6;20250119;138;114.3;77.45;5.77;87.47;1.545082625503659;119
6891;3;3;1;4;1;4;20240921;31;114.3;62.01;5.12;70.88;-1.267437508184183;0
6892;2;4;6;2;4;6;20251203;66;114.3;71.72;5.53;81.33;0.48136057632956236;73
6893;3;2;6;1;3;4;20240524;72;114.3;68.51;5.57;78.98;-0.24665469769234352;27
6894;1;1;8;1;3;3;20250320;122;114.3;77.86;5.64;86.95;1.4553005809862134;126
6895;2;3;7;1;3;5;20250910;93;114.3;61.95;5.22;71.03;-1.3377017169369674;0
6896;1;1;1;4;1;2;20250220;9;114.3;77.64;5.59;87.95;1.4123613423039565;120
6897;2;1;1;4;1;7;20250209;17;114.3;77.67;5.66;87.94;1.6739003415504297;123
6898;1;3;7;1;2;3;20250919;86;114.3;62.01;5.07;70.41;-1.189366165125534;0
6899;3;4;8;1;4;4;20251212;145;114.3;71.89;5.38;81.39;0.5691908372705421;70
6900;1;1;6;2;3;1;20250120;46;114.3;77.79;5.64;87.73;1.5509379762330577;123
6901;2;1;7;1;3;6;20250316;102;114.3;77.69;5.75;89.01;1.6660932072445662;122
6902;1;3;8;1;3;1;20250924;117;114.3;64.4;6.79;80.87;-1.1952215158549329;18
6903;3;4;6;1;4;8;20251216;71;114.3;71.8;5.64;82.92;0.4716016584472304;72
6904;3;1;1;4;1;4;20240226;29;114.3;77.58;5.57;87.29;1.4943362525155357;122
6905;2;1;1;4;1;7;20250120;19;114.3;77.61;5.88;87.45;1.297206111292448;123
6906;1;4;7;2;4;3;20251023;85;114.3;71.92;5.69;81.11;0.3193625394828639;75
6907;1;1;7;1;4;3;20250207;84;114.3;77.88;5.76;89.2;1.5294683568919294;122
6908;3;2;7;2;2;8;20240404;104;114.3;68.43;5.55;78.36;-0.21932972762181613;21
6909;3;4;7;1;2;4;20251015;110;114.3;71.85;5.52;81.48;0.7253335233878416;72
6910;1;4;1;4;1;2;20241226;9;114.3;76.34;6.25;86.77;0.6199372102586651;110
6911;2;2;1;4;1;5;20250424;14;114.3;68.64;5.53;79.48;-0.1802940560924909;22
6912;1;2;7;1;3;3;20250426;84;114.3;68.35;5.58;78.25;-0.221281511198282;20
6913;2;4;6;1;4;6;20251214;66;114.3;71.73;5.39;81.62;0.407192800423845;70
6914;1;4;8;1;3;3;20251102;122;114.3;71.97;5.35;80.8;0.4676980912942987;72
6915;3;1;6;1;4;9;20240212;79;114.3;77.74;5.89;87.07;1.3596631857393662;123
6916;2;1;8;2;4;7;20240326;134;114.3;70.75;6.8;86.41;-0.17639048893955922;52
6917;1;2;1;4;1;3;20250607;6;114.3;68.45;5.67;77.81;-0.19200475755128876;27
6918;1;1;1;4;1;1;20240121;3;114.3;77.83;5.8;89.82;1.365518536468765;122
6919;1;1;1;4;1;3;20250123;6;114.3;77.59;5.88;88.19;1.416264909456888;117
6920;1;1;6;1;4;2;20250209;54;114.3;77.5;5.91;88.68;1.5489861926565904;124
6921;3;4;8;1;2;9;20251010;148;114.3;72.11;5.58;81.65;0.3681571288945198;72
6922;2;3;7;1;2;5;20250817;95;114.3;61.97;5.02;70.24;-1.3708820377368938;0
6923;3;4;1;4;1;4;20251211;29;114.3;71.96;5.52;81.35;0.491119494211893;72
6924;3;3;8;2;4;8;20250704;143;114.3;62.01;5.1;70.64;-1.1191019563727498;0
6925;3;4;1;4;1;4;20251211;30;114.3;71.94;5.57;82.87;0.7019121204702459;77
6926;1;2;1;4;1;1;20240513;2;114.3;68.51;5.66;78.25;-0.22323329477474782;31
6927;3;4;1;4;1;4;20251219;32;114.3;71.96;5.46;81.34;0.5633354865411432;71
6928;1;1;1;4;1;3;20240301;5;114.3;77.54;5.57;88.33;1.6094914835270442;122
6929;2;3;6;2;3;5;20250707;56;114.3;62.0;5.07;70.62;-1.6519388727480309;0
6930;3;3;7;1;4;8;20250827;105;114.3;62.06;5.09;70.76;-1.3767373884662926;0
6931;3;1;6;2;4;8;20240222;70;114.3;77.53;5.78;87.26;1.5509379762330577;121
6932;2;2;6;1;3;5;20250516;57;114.3;68.59;5.49;78.66;-0.08270487726917923;32
6933;1;1;1;4;1;3;20250121;7;114.3;77.76;5.72;88.98;1.5685040284212546;123
6934;2;4;7;1;4;7;20241016;99;114.3;71.81;5.46;81.39;-0.14516195171609875;72
6935;2;4;8;2;3;6;20251021;137;114.3;72.01;5.51;81.5;0.4637945241413656;72
6936;2;2;7;2;2;7;20240528;99;114.3;68.76;5.47;79.13;-0.17834227251602505;29
6937;3;1;7;1;2;8;20240311;105;114.3;77.5;5.85;87.84;1.3811328050804945;118
6938;2;3;1;4;1;5;20250826;14;114.3;61.93;5.17;70.41;-1.1678965457844055;0
6939;1;4;7;1;3;3;20251124;84;114.3;71.99;5.62;81.2;0.5184444642824204;74
6940;2;1;8;1;2;6;20250127;138;114.3;77.67;5.64;89.02;1.2933025441395163;122
6941;3;3;1;4;1;9;20250910;36;114.3;62.03;5.29;70.71;-1.3533159855486983;0
6942;3;2;1;4;1;4;20240624;29;114.3;65.17;6.23;77.84;-1.1796072472432033;14
6943;1;2;7;2;2;1;20240611;80;114.3;68.55;5.4;76.95;0.014884301554132449;27
6944;2;3;8;1;3;5;20250918;130;114.3;61.93;4.98;70.74;-1.5387354253129897;0
6945;1;1;8;1;2;3;20250107;121;114.3;77.49;5.74;87.83;1.5138540882801998;118
6946;3;2;8;1;4;9;20240622;150;114.3;66.92;6.1;78.15;-0.9297789494555253;22
6947;3;2;6;1;4;4;20240526;72;114.3;68.48;5.54;78.98;-0.24665469769234352;25
6948;3;3;8;1;3;4;20240803;146;114.3;62.0;5.26;70.47;-1.445049813642611;0
6949;2;2;7;2;2;7;20240409;98;114.3;68.38;5.58;78.03;-0.14516195171609875;22
6950;2;3;6;1;4;7;20250711;61;114.3;61.96;5.08;70.82;-1.1991250830078646;0
6951;1;4;8;1;4;1;20251121;119;114.3;71.91;5.61;82.03;0.4169517183061756;72
6952;2;4;6;1;2;5;20251227;58;114.3;76.89;5.95;87.47;0.789742381411227;116
6953;3;2;6;2;2;4;20250419;72;114.3;68.45;5.51;79.03;-0.1510173024454977;27
6954;3;1;8;1;4;9;20250313;148;114.3;77.49;5.86;88.1;1.4670112824450112;117
6955;2;1;6;1;4;7;20250120;60;114.3;77.66;5.61;86.9;1.4357827452215493;119
6956;1;4;8;2;3;1;20251028;118;114.3;71.68;5.72;82.04;0.42475885261204177;68
6957;1;3;1;4;1;1;20250823;3;114.3;62.02;5.23;70.34;-1.7163477307714177;0
6958;3;1;8;2;3;9;20250223;150;114.3;77.54;5.88;87.22;1.3030614620218468;122
6959;3;2;6;2;4;4;20240409;73;114.3;68.45;5.47;78.23;-0.26812431703347195;22
6960;2;2;7;2;3;5;20240503;92;114.3;68.41;5.53;77.45;-0.13540303383376814;30
6961;3;2;7;1;4;8;20240508;107;114.3;68.48;5.42;77.3;-0.3676652794332495;23
6962;2;2;7;2;4;7;20250515;98;114.3;68.46;5.48;79.69;-0.11783698164557138;23
6963;3;3;6;1;3;4;20250807;73;114.3;61.96;5.06;70.36;-1.1815590308196693;0
6964;3;1;7;2;3;9;20250310;113;114.3;77.65;5.66;89.54;1.4670112824450112;121
6965;1;3;7;2;2;2;20250704;89;114.3;61.99;5.0;70.53;-1.183510814396135;0
6966;3;1;1;4;1;9;20250226;36;114.3;77.69;5.55;87.3;1.6016843492211807;123
6967;2;1;6;2;2;7;20250125;62;114.3;77.5;5.75;87.64;1.470914849597943;121
6968;3;2;7;1;2;4;20240403;109;114.3;68.55;5.56;77.93;-0.2817868020687357;25
6969;3;3;1;4;1;9;20240817;34;114.3;61.93;5.13;70.17;-1.2850035603723797;0
6970;2;3;1;4;1;5;20250726;14;114.3;61.91;5.17;70.33;-1.2576785903018524;0
6971;3;3;8;1;4;8;20250817;143;114.3;61.96;5.21;70.75;-1.4587122986778747;0
6972;1;1;6;1;3;3;20240107;51;114.3;77.49;5.79;86.85;1.621202184985842;120
6973;1;3;8;2;4;1;20240816;118;114.3;61.95;5.12;69.88;-1.1796072472432033;0
6974;1;4;7;2;3;3;20251228;86;114.3;77.81;5.66;87.05;1.4084577751510219;122
6975;1;3;7;1;4;2;20250910;91;114.3;62.04;5.16;70.94;-1.3786891720427585;0
6976;3;2;6;1;2;4;20250505;74;114.3;68.43;5.84;77.45;-0.30911177213926305;30
6977;2;3;6;1;2;7;20250727;63;114.3;62.09;5.14;71.35;-1.0664037998081608;0
6978;2;4;1;4;1;7;20251222;17;114.3;73.49;6.12;87.09;0.36620534531805393;90
6979;3;4;7;2;2;8;20241007;105;114.3;71.8;5.8;81.86;0.5067337628236225;77
6980;1;1;1;4;1;3;20250302;7;114.3;77.68;5.76;88.05;1.4104095587274892;121
6981;1;3;7;2;4;1;20250813;80;114.3;62.01;5.06;69.72;-1.2498714559959876;0
6982;2;1;1;4;1;6;20250328;23;114.3;68.57;5.59;79.51;-0.03781385501045647;33
6983;2;2;6;1;3;6;20240604;64;114.3;68.77;5.38;78.57;-0.07880131011624754;28
6984;1;3;8;1;3;1;20240710;116;114.3;62.03;5.03;70.3;-1.189366165125534;0
6985;2;4;8;2;2;7;20251022;132;114.3;71.87;5.6;81.79;0.41499993472970975;71
6986;2;1;1;4;1;6;20240328;24;114.3;68.5;5.64;78.07;-0.17639048893955922;25
6987;1;3;8;2;2;3;20250711;123;114.3;61.96;5.06;71.08;-1.4333391121838133;0
6988;2;2;7;1;2;5;20250502;94;114.3;68.26;5.64;77.71;-0.27202788418640367;25
6989;2;4;6;1;2;7;20251017;62;114.3;71.96;5.54;81.82;0.2881340022594049;69
6990;3;2;6;1;3;9;20250624;78;114.3;65.28;6.31;78.78;-1.2869553439488457;13
6991;3;1;6;1;4;4;20250201;75;114.3;77.56;5.52;87.69;1.6660932072445662;116
6992;2;4;6;1;4;6;20251225;67;114.3;75.35;6.3;87.02;0.5399140836235489;102
6993;1;4;7;1;4;3;20251121;85;114.3;71.7;5.35;80.6;0.5203962478588863;67
6994;1;4;7;2;4;2;20251011;91;114.3;71.92;5.58;80.88;0.49307127778835885;75
6995;2;1;1;4;1;6;20250107;22;114.3;77.96;5.8;88.44;1.6543825057857684;125
6996;3;1;8;1;2;9;20250209;148;114.3;77.61;5.62;87.47;1.5606968941153885;118
6997;1;2;1;4;1;1;20250611;3;114.3;68.46;5.48;79.26;-0.3910866823508452;33
6998;1;1;7;2;2;1;20250222;82;114.3;77.65;5.62;87.04;1.6895146101621592;125
6999;2;3;7;1;2;5;20250709;93;114.3;62.01;5.13;70.43;-1.314280314019373;0
7000;1;3;7;1;4;3;20250706;84;114.3;61.86;5.17;71.61;-1.4157730599956178;0
7001;2;4;8;1;2;7;20251104;135;114.3;71.85;5.65;81.28;0.4598909569884339;72
7002;2;2;6;1;2;7;20240420;61;114.3;68.61;5.63;78.48;-0.18224583966895813;33
7003;2;4;6;2;3;6;20241217;67;114.3;71.97;5.4;81.41;0.5321069493176841;75
7004;1;1;6;2;3;3;20250107;50;114.3;77.64;5.83;88.07;1.6895146101621592;122
7005;2;4;8;1;2;5;20251212;129;114.3;71.89;5.62;82.34;0.4774570091766293;75
7006;2;3;7;1;3;5;20250911;93;114.3;61.94;5.22;71.03;-1.3377017169369674;0
7007;3;3;6;2;3;9;20250805;79;114.3;61.85;5.16;71.01;-1.5953371490305102;0
7008;2;4;7;1;2;6;20251226;102;114.3;76.23;6.11;87.85;0.836585187246417;110
7009;2;1;7;1;2;7;20250219;99;114.3;77.54;5.85;88.32;1.5841182970329841;116
7010;2;1;7;2;2;6;20250106;102;114.3;77.72;5.81;87.76;1.5743593791506534;122
7011;3;1;1;4;1;8;20250110;25;114.3;77.76;5.57;87.51;1.3479524842805684;123
7012;2;3;6;1;2;5;20250911;59;114.3;62.01;5.12;70.78;-1.2850035603723797;0
7013;1;3;6;1;4;1;20240915;45;114.3;62.02;5.12;70.72;-1.3416052840899004;0
7014;2;2;8;1;4;5;20240405;131;114.3;68.39;5.58;77.18;-0.31496712286866196;27
7015;3;1;1;4;1;9;20250116;35;114.3;77.63;5.76;86.99;1.4728666331744074;119
7016;1;3;8;2;2;3;20250902;120;114.3;62.07;4.96;70.94;-1.1718001129373385;0
7017;2;1;1;4;1;7;20240113;17;114.3;77.69;5.79;87.62;1.5860700806094512;123
7018;3;3;6;1;3;9;20250703;79;114.3;62.05;5.03;70.51;-1.607047850489308;0
7019;3;3;7;1;2;4;20250813;110;114.3;62.02;5.04;70.51;-1.1503304935962089;0
7020;3;4;7;2;2;8;20251023;105;114.3;71.98;5.64;81.82;0.5809015387293399;70
7021;1;1;6;1;3;2;20240319;54;114.3;77.48;5.89;89.25;1.2679293576454533;117
7022;1;4;1;4;1;2;20251227;9;114.3;76.87;6.01;87.84;0.6667800160938537;115
7023;1;3;8;2;4;1;20240923;117;114.3;63.34;6.16;80.86;-1.3474606348192995;9
7024;2;3;6;1;2;7;20250820;60;114.3;62.05;5.11;70.42;-1.158137627902075;0
7025;1;1;1;4;1;2;20250210;12;114.3;77.6;5.68;88.36;1.6133950506799788;124
7026;1;1;6;2;2;3;20250227;50;114.3;77.77;5.71;87.44;1.4377345287980166;119
7027;1;3;7;1;4;1;20250723;81;114.3;61.99;5.12;70.56;-1.31037674686644;0
7028;3;2;1;4;1;4;20240626;32;114.3;63.75;5.95;77.41;-0.9766217552907153;9
7029;3;4;7;1;4;9;20251203;113;114.3;72.05;5.61;81.65;0.612130075952799;73
7030;3;3;1;4;1;9;20240819;34;114.3;62.07;5.1;70.17;-1.2850035603723797;0
7031;1;4;7;1;3;3;20251003;85;114.3;72.01;5.54;80.87;0.3447357259769255;77
7032;2;3;6;1;4;6;20250915;66;114.3;61.99;5.07;70.21;-1.3240392319017036;0
7033;3;4;1;4;1;4;20241015;32;114.3;72.0;5.51;82.39;0.48721592705895994;75
7034;2;4;7;2;4;6;20241122;103;114.3;71.88;5.44;80.82;0.6414068295997936;71
7035;1;3;7;2;4;2;20240923;88;114.3;63.37;6.13;80.74;-1.1171501727962838;9
7036;2;2;7;1;3;6;20240516;102;114.3;68.56;5.5;77.55;-0.30911177213926305;28
7037;3;2;6;1;4;4;20250408;73;114.3;68.52;5.66;77.79;-0.19200475755128876;27
7038;2;2;1;4;1;6;20240428;21;114.3;68.4;5.58;77.9;-0.0202478028222597;27
7039;1;2;6;2;4;2;20250609;52;114.3;68.53;5.48;78.5;-0.11783698164557138;20
7040;3;2;7;2;3;4;20250513;108;114.3;68.57;5.57;77.83;-0.17639048893955922;28
7041;3;1;1;4;1;4;20250123;30;114.3;77.67;5.69;87.99;1.3303864320923742;119
7042;1;4;6;1;4;1;20251211;47;114.3;71.81;5.58;83.69;0.40328923327091193;69
7043;2;4;6;1;4;7;20251115;62;114.3;71.78;5.7;80.28;0.34863929312985853;73
7044;3;3;7;1;3;4;20250801;111;114.3;61.79;4.99;69.83;-1.4177248435720837;0
7045;2;2;6;1;2;6;20240416;66;114.3;68.54;5.54;78.02;-0.059283474351584924;29
7046;1;4;1;4;1;1;20251012;4;114.3;71.79;5.9;81.44;0.323266106635797;72
7047;1;2;8;1;3;3;20250515;122;114.3;68.6;5.67;78.47;-0.17053513821016028;32
7048;2;3;6;1;4;6;20250710;66;114.3;62.04;5.04;71.44;-1.1230055235256828;0
7049;3;1;7;1;4;4;20240220;108;114.3;77.49;5.7;87.62;1.4923844689390713;121
7050;2;2;8;2;4;6;20250605;138;114.3;68.46;5.46;77.28;-0.06904239223391553;25
7051;3;1;1;4;1;9;20240304;34;114.3;77.66;5.81;88.82;1.4553005809862134;120
7052;2;3;1;4;1;6;20240827;23;114.3;61.96;4.85;69.72;-1.2284018366548592;0
7053;2;2;1;4;1;5;20240626;14;114.3;63.63;5.93;78.61;-1.3533159855486983;9
7054;1;1;6;1;3;2;20250111;53;114.3;77.6;5.88;86.8;1.4084577751510219;123
7055;2;3;8;1;4;7;20250921;135;114.3;62.04;5.13;71.17;-1.3064731797135083;0
7056;3;1;1;4;1;4;20250126;32;114.3;77.54;6.1;87.81;1.396747073692224;119
7057;1;1;7;1;4;2;20250218;91;114.3;77.73;5.68;87.82;1.7344056324208832;119
7058;1;1;8;1;3;2;20250213;126;114.3;77.42;5.77;86.95;1.6290093192917081;121
7059;3;1;7;1;2;9;20240314;112;114.3;77.79;5.75;88.36;1.6602378565151672;125
7060;2;1;1;4;1;5;20240120;15;114.3;77.69;5.69;89.13;1.6563342893622357;117
7061;2;3;7;1;2;6;20250718;102;114.3;61.99;5.05;69.94;-1.4274837614544142;0
7062;3;2;1;4;1;8;20240416;27;114.3;68.38;5.46;77.4;-0.3188706900215937;21
7063;2;1;1;4;1;6;20250203;23;114.3;77.65;5.78;87.77;1.1566776937868795;124
7064;1;1;7;1;4;3;20240207;87;114.3;77.58;5.55;88.28;1.664141423668099;122
7065;2;3;1;4;1;5;20250919;14;114.3;61.96;5.12;70.17;-1.1386197921374124;0
7066;1;2;6;1;3;2;20250526;55;114.3;68.54;5.6;78.68;-0.21347437689241722;28
7067;1;1;7;1;4;2;20250219;88;114.3;77.73;5.64;87.02;1.5411790583507272;128
7068;3;2;6;1;3;9;20250518;77;114.3;68.38;5.51;78.65;-0.06709060865744969;22
7069;2;4;6;2;3;6;20241208;66;114.3;71.92;5.63;81.42;0.3505910767063244;73
7070;3;2;8;1;2;4;20250422;145;114.3;68.51;5.51;78.21;-0.22323329477474782;25
7071;1;4;1;4;1;1;20251203;3;114.3;71.93;5.44;82.62;0.26666438291827643;74
7072;1;4;6;2;2;2;20241223;52;114.3;74.05;6.28;87.47;0.23933941284774904;92
7073;3;4;8;1;3;8;20241227;143;114.3;76.82;6.12;87.4;0.18273768913022842;114
7074;2;3;1;4;1;5;20250804;16;114.3;61.95;5.15;70.19;-1.261582157454784;0
7075;1;1;8;1;4;2;20250320;127;114.3;77.7;5.5;87.45;1.5353237076213282;125
7076;2;1;1;4;1;6;20250211;21;114.3;77.74;5.71;87.11;1.746116333879681;119
7077;3;1;1;4;1;8;20250304;28;114.3;77.73;5.46;86.79;1.664141423668099;121
7078;1;2;1;4;1;1;20250506;1;114.3;68.43;5.4;77.9;-0.24665469769234352;22
7079;1;3;8;1;2;1;20250813;116;114.3;61.97;5.2;72.18;-1.2869553439488457;0
7080;1;3;8;1;4;3;20250720;122;114.3;62.03;5.23;71.21;-1.2088840008901967;0
7081;1;2;6;2;2;3;20250422;49;114.3;68.57;5.44;77.72;-0.17053513821016028;21
7082;1;3;1;4;1;3;20240925;5;114.3;65.8;7.19;81.01;-1.1659447622079397;25
7083;3;4;6;2;2;8;20251111;71;114.3;71.82;5.63;82.44;0.48136057632956236;71
7084;1;3;6;2;4;3;20250821;48;114.3;62.02;5.08;70.75;-1.1952215158549329;0
7085;3;4;6;1;2;9;20241202;78;114.3;71.96;5.55;81.26;0.6414068295997936;72
7086;3;2;8;1;2;8;20240407;143;114.3;68.55;5.63;77.93;-0.024151369975192776;25
7087;2;4;1;4;1;7;20251019;20;114.3;71.99;5.69;81.26;0.43256598691790654;75
7088;1;1;1;4;1;2;20240326;10;114.3;70.74;6.95;85.9;-0.476965159715359;50
7089;2;3;7;1;4;6;20240725;102;114.3;61.91;5.07;70.23;-1.236208970960724;0
7090;2;3;7;1;2;7;20240722;96;114.3;61.95;5.08;71.85;-1.2147393516195955;0
7091;1;4;7;1;2;2;20241015;91;114.3;71.74;5.46;81.83;0.4169517183061756;72
7092;3;4;6;1;2;9;20251210;79;114.3;72.1;5.68;83.1;0.6062747252234014;77
7093;1;2;8;1;4;1;20240520;117;114.3;68.35;5.41;77.2;-0.14516195171609875;20
7094;1;4;8;1;3;2;20251215;125;114.3;71.91;5.75;81.52;0.48136057632956236;74
7095;1;4;8;2;4;1;20251007;118;114.3;71.62;5.64;81.31;0.05391997308345629;69
7096;1;2;8;2;3;2;20250611;124;114.3;68.58;5.46;77.98;-0.3110635557157289;25
7097;1;2;6;2;2;1;20240519;46;114.3;68.49;5.58;78.4;-0.49257942832708856;22
7098;2;1;8;1;3;6;20250310;138;114.3;77.6;5.71;88.0;1.4045542079980902;120
7099;1;4;6;1;4;3;20241123;48;114.3;71.98;5.39;81.88;0.53405873289415;77
7100;1;2;8;1;4;2;20250503;124;114.3;68.7;5.52;79.54;-0.32862960790392565;26
7101;2;4;8;2;2;7;20251201;132;114.3;71.85;5.56;82.01;0.39548209896504716;73
7102;1;3;8;1;3;2;20240917;127;114.3;62.1;5.03;70.74;-1.3747856048898268;0
7103;3;4;1;4;1;4;20251128;32;114.3;71.93;5.62;81.75;0.18859303985962736;76
7104;2;3;6;1;2;7;20240728;60;114.3;62.02;5.05;70.38;-1.308424963289974;0
7105;2;1;6;2;2;5;20250202;59;114.3;77.55;5.74;87.79;1.3986988572686914;117
7106;2;2;7;1;4;7;20250518;99;114.3;68.46;5.75;77.82;-0.32862960790392565;31
7107;1;1;7;1;3;2;20240101;88;114.3;77.6;5.66;87.02;1.086413485034095;122
7108;2;4;6;1;3;7;20241218;61;114.3;71.89;5.58;82.53;0.17883412197729534;69
7109;1;1;7;1;3;2;20250204;88;114.3;77.52;5.45;87.32;1.4065059915745575;123
