ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas;Sexo;Geracao;Raca;Data_Nascimento
6664;102;1;1;2;3;2;1;5.01;3.16;-0.38;0;-999;50.86;0;3;2;1;4;1;4;20250411;29;114.3;68.46;5.72;79.06;-0.4047491673861075;69;1;1;1;20200101
6665;126;3;1;1;1;1;4;4.0;3.58;-0.21;0;-999;40.23;0;3;2;1;4;1;4;20250424;29;114.3;68.48;5.68;78.13;-0.5452775848916774;66;1;1;1;20200101
6666;123;2;4;1;1;1;2;5.22;3.75;-0.07;0;-999;52.53;0;3;3;6;2;4;8;20250907;69;114.3;61.94;5.05;69.75;-1.226450053078392;0;1;1;1;20200101
6667;107;2;4;3;2;3;4;5.12;4.38;-0.39;0;-999;65.5;0;2;2;1;4;1;7;20240418;18;114.3;68.29;5.7;78.85;-0.2505582648452752;73;1;1;1;20200101
6668;168;3;1;3;3;3;3;3.6;3.7;-0.07;0;-999;56.2;0;1;2;7;1;4;2;20240625;88;114.3;64.4;6.28;77.44;-1.111294822066885;28;1;1;1;20200101
6669;115;1;1;1;2;2;3;3.44;3.2;-0.35;0;-999;24.0;0;3;4;6;2;2;4;20251118;74;114.3;71.67;5.55;81.08;0.1964001741654921;97;1;1;1;20200101
6670;104;2;2;1;1;3;2;4.19;3.53;-0.68;0;-999;33.77;0;3;2;1;4;1;4;20240520;31;114.3;68.48;5.51;78.3;-0.18810119039835568;65;1;1;1;20200101
6671;106;1;1;2;2;1;2;4.4;3.27;-0.43;0;-999;58.84;0;3;3;6;1;4;9;20250905;77;114.3;61.96;5.19;71.04;-1.152282277172676;0;1;1;1;20200101
6672;135;4;3;2;2;4;4;4.71;3.79;0.13;0;-999;44.53;0;2;4;7;1;2;7;20241223;99;114.3;73.84;6.31;86.48;0.47940879275309517;116;1;1;1;20200101
6673;164;3;2;4;4;3;1;4.85;3.16;-0.21;0;-999;58.82;0;1;4;8;1;2;1;20251201;116;114.3;71.82;5.47;81.3;0.43842133764730407;103;1;1;1;20200101
6674;158;2;2;4;4;2;3;3.71;2.41;-0.58;0;-999;82.78;0;2;2;1;4;1;6;20240519;23;114.3;68.47;5.56;77.79;-0.4184116524213712;71;1;1;1;20200101
6675;141;3;3;4;4;3;4;2.96;3.26;-0.25;0;-999;41.6;0;1;2;8;2;3;3;20250617;122;114.3;68.43;5.39;78.62;-0.22908864550414676;71;1;1;1;20200101
6676;117;4;4;4;4;3;3;4.15;4.27;-0.09;0;-999;40.57;0;2;1;8;1;3;5;20250109;129;114.3;77.44;5.87;86.88;1.3206275142100437;144;1;1;1;20200101
6677;132;4;2;1;1;4;3;3.95;4.18;0.07;0;-999;52.78;0;2;4;6;2;4;7;20251002;63;114.3;72.01;5.53;82.29;0.4676980912942987;100;1;1;1;20200101
6679;107;3;4;2;1;3;3;4.21;4.16;-0.1;0;-999;58.54;0;1;3;1;4;1;1;20250920;4;114.3;61.94;4.89;70.79;-1.0429823968905665;0;1;1;1;20200101
6680;182;1;4;3;2;3;3;5.5;3.11;-0.49;0;-999;77.3;0;3;3;8;2;3;9;20240802;150;114.3;61.94;5.24;70.99;-1.3220874483252378;0;1;1;1;20200101
6681;185;1;3;2;2;2;4;3.54;3.6;0.13;0;-999;68.69;0;1;2;7;1;4;3;20250521;84;114.3;68.39;5.68;77.99;-0.30911177213926305;63;1;1;1;20200101
6682;162;2;1;1;1;1;3;3.48;3.64;-0.0;0;-999;46.34;0;3;2;6;1;3;4;20250403;72;114.3;68.62;5.64;78.32;-0.2778832349158026;67;1;1;1;20200101
6683;186;1;3;3;3;2;2;3.68;2.8;0.14;0;-999;58.24;0;3;4;7;1;3;8;20241122;106;114.3;71.87;5.64;82.22;0.3447357259769255;94;1;1;1;20200101
6684;113;3;1;4;4;1;2;5.23;3.4;-0.57;0;-999;50.98;0;3;2;8;1;2;8;20250522;143;114.3;68.41;5.73;78.75;-0.4945312119035544;68;1;1;1;20200101
6685;166;2;1;3;4;1;3;2.81;3.37;-0.6;0;-999;69.27;0;1;4;1;4;1;3;20251212;5;114.3;71.88;5.38;81.34;0.38962674823564825;96;1;1;1;20200101
6686;146;4;3;1;1;2;4;2.46;3.24;0.19;0;-999;77.29;0;1;1;7;1;2;2;20250101;91;114.3;77.36;5.66;87.29;1.5353237076213282;146;1;1;1;20200101
6687;156;2;3;2;2;3;1;3.67;2.9;-0.76;0;-999;34.09;0;3;1;1;4;1;4;20240228;30;114.3;77.72;5.52;87.38;1.6680449908210306;151;1;1;1;20200101
6689;132;2;3;2;1;3;3;4.08;3.66;-0.54;0;-999;46.58;0;1;2;8;1;3;3;20250413;121;114.3;68.54;5.54;79.52;-0.1802940560924909;67;1;1;1;20200101
6690;120;2;3;2;2;2;1;5.69;3.78;-0.48;0;-999;24.64;0;1;3;8;1;2;2;20240923;127;114.3;63.07;6.2;79.86;-1.3747856048898268;12;1;1;1;20200101
6691;105;3;2;2;2;3;2;5.8;3.89;-0.05;0;-999;71.07;0;2;2;1;4;1;6;20240411;21;114.3;68.39;5.58;77.13;-0.19200475755128876;66;1;1;1;20200101
6692;104;3;4;2;1;2;2;3.96;3.01;-0.02;0;-999;31.23;0;2;3;6;1;4;7;20250828;60;114.3;61.88;5.09;71.08;-1.2654857246077171;0;1;1;1;20200101
6693;161;4;4;3;1;3;4;5.42;4.02;-0.35;0;-999;64.33;0;2;3;1;4;1;5;20240918;16;114.3;61.91;5.13;70.3;-1.3220874483252378;0;1;1;1;20200101
6695;164;2;2;4;4;1;1;5.84;2.95;-0.33;0;-999;21.76;0;3;1;7;1;3;4;20250117;111;114.3;77.57;5.7;87.6;1.373325670774631;146;1;1;1;20200101
6696;168;1;3;3;2;2;3;4.62;3.05;-0.21;0;-999;63.07;0;1;2;1;4;1;3;20250518;6;114.3;68.53;5.54;78.1;-0.13149946668083506;67;1;1;1;20200101
6697;170;1;3;4;4;4;1;4.05;3.58;-0.45;0;-999;81.28;0;2;3;6;1;4;7;20250901;63;114.3;61.91;5.13;70.67;-1.406014142113286;0;1;1;1;20200101
6699;118;3;3;2;2;2;4;4.14;3.68;-0.01;0;-999;44.4;0;1;2;1;4;1;2;20240610;12;114.3;68.3;5.55;77.89;-0.18224583966895813;68;1;1;1;20200101
6700;191;2;2;4;4;1;1;3.58;2.95;-0.1;0;-999;57.03;0;3;4;6;1;4;4;20241116;75;114.3;71.95;5.43;80.51;0.6238407774115968;100;1;1;1;20200101
6701;124;1;1;1;1;3;4;4.13;3.76;-0.17;0;-999;36.79;0;1;2;1;4;1;2;20250524;11;114.3;68.31;5.66;77.33;-0.523807965550549;67;1;1;1;20200101
6702;155;2;1;1;1;1;4;5.04;2.75;-0.71;0;-999;61.41;0;1;4;1;4;1;3;20251001;8;114.3;71.94;5.46;82.78;0.6550693146350572;100;1;1;1;20200101
6703;101;1;2;3;3;1;2;3.69;3.27;-0.15;0;-999;39.11;0;3;4;6;2;3;4;20251122;73;114.3;72.02;5.61;81.61;0.5613837029646773;100;1;1;1;20200101
6704;195;2;3;3;3;2;2;4.47;2.4;0.41;0;-999;50.52;0;1;3;1;4;1;2;20250812;11;114.3;61.99;5.23;70.33;-1.236208970960724;0;1;1;1;20200101
6705;178;1;4;2;1;4;3;3.97;3.28;-0.22;0;-999;45.33;0;1;4;1;4;1;1;20251210;1;114.3;71.82;5.85;83.25;0.30179648729466857;94;1;1;1;20200101
6707;113;1;4;4;4;4;3;3.55;2.68;-0.1;0;-999;43.77;0;2;3;6;1;4;6;20250826;65;114.3;61.97;5.19;70.05;-1.2069322173137307;0;1;1;1;20200101
6708;145;4;3;3;3;3;1;3.45;3.32;-0.2;0;-999;72.11;0;1;1;1;4;1;2;20250121;9;114.3;77.69;5.64;88.12;1.7148877966562222;150;1;1;1;20200101
6709;165;4;4;3;2;3;3;3.31;3.52;-0.76;0;-999;23.79;0;2;1;1;4;1;7;20240213;18;114.3;77.79;5.75;89.37;1.470914849597943;150;1;1;1;20200101
6710;147;3;1;1;1;2;2;3.81;3.49;0.19;0;-999;33.17;0;1;3;6;2;3;3;20250718;51;114.3;62.16;5.09;70.97;-1.2225464859254602;0;1;1;1;20200101
6711;129;1;1;3;4;1;3;4.96;3.42;0.27;0;-999;29.52;0;3;2;7;1;4;9;20250508;114;114.3;68.69;5.68;78.74;-0.16467978748076137;68;1;1;1;20200101
6712;176;2;3;3;3;1;2;4.16;4.33;-0.37;0;-999;42.21;0;1;3;7;2;2;2;20250711;91;114.3;61.71;5.25;70.99;-1.35721955270163;0;1;1;1;20200101
6713;125;4;4;2;2;4;1;4.47;3.46;0.05;0;-999;28.26;0;2;3;1;4;1;6;20250822;23;114.3;61.83;5.12;70.64;-1.2166911351960614;0;1;1;1;20200101
6714;199;1;2;2;3;3;1;4.27;3.8;0.07;0;-999;31.17;0;1;4;7;1;3;1;20241003;80;114.3;71.83;5.57;80.74;0.08905207745984844;99;1;1;1;20200101
6715;101;2;3;2;2;1;3;4.01;3.79;-0.6;0;-999;48.44;0;1;4;1;4;1;1;20251213;2;114.3;71.77;5.54;81.1;0.030498570165861986;96;1;1;1;20200101
6716;117;3;2;4;4;2;1;4.38;3.97;0.53;0;-999;29.53;0;1;2;8;2;2;1;20250622;116;114.3;66.69;6.27;77.13;-1.021512777549438;49;1;1;1;20200101
6717;119;2;1;1;2;1;3;3.6;3.58;-0.47;0;-999;25.3;0;1;4;7;2;3;2;20251228;88;114.3;77.75;5.76;88.03;1.576311162727118;152;1;1;1;20200101
6718;167;3;1;1;2;2;4;4.36;2.87;-0.44;0;-999;34.23;0;1;1;8;2;4;2;20250322;127;114.3;75.33;6.97;87.45;-0.10222271303384184;128;1;1;1;20200101
6719;166;3;1;4;4;3;1;3.57;3.96;-0.34;0;-999;69.06;0;1;1;1;4;1;3;20250114;6;114.3;77.7;5.63;87.88;1.4923844689390713;152;1;1;1;20200101
6720;178;4;4;3;3;2;4;4.04;3.55;-0.07;0;-999;54.77;0;1;4;7;2;4;1;20241019;81;114.3;71.93;5.67;81.36;0.33497680809459485;102;1;1;1;20200101
6722;131;1;1;1;2;1;3;2.55;3.62;-0.06;0;-999;79.46;0;3;3;1;4;1;8;20250820;27;114.3;61.96;5.19;70.75;-1.3025696125605752;0;1;1;1;20200101
6723;194;2;4;2;2;3;4;4.0;4.04;0.36;0;-999;67.71;0;1;4;7;1;3;1;20241115;81;114.3;71.9;5.56;82.63;0.537962300047083;98;1;1;1;20200101
6724;140;1;2;2;2;2;3;4.51;2.78;-0.48;0;-999;50.33;0;1;2;6;1;2;2;20240605;52;114.3;68.39;5.57;78.12;-0.514049047668217;63;1;1;1;20200101
6725;143;3;3;2;2;2;4;4.23;3.72;0.19;0;-999;49.65;0;2;1;8;1;2;7;20250121;132;114.3;77.66;5.67;87.43;1.2776882755277839;150;1;1;1;20200101
6727;118;1;4;2;1;2;4;4.54;3.7;-0.31;0;-999;73.9;0;1;1;7;1;3;3;20240322;84;114.3;75.34;6.89;87.12;-0.08660844442211231;131;1;1;1;20200101
6728;180;2;3;1;1;2;4;3.29;3.91;-0.4;0;-999;49.33;0;1;4;6;1;3;2;20241028;54;114.3;71.74;5.71;81.17;0.3174107559063981;96;1;1;1;20200101
6729;129;1;2;1;1;2;1;4.45;3.31;-0.14;0;-999;67.3;0;3;3;1;4;1;8;20250710;28;114.3;61.85;5.32;71.9;-1.4196766271485495;0;1;1;1;20200101
6730;163;2;3;3;3;2;2;5.19;3.44;-0.6;0;-999;78.19;0;1;1;6;2;2;2;20250323;52;114.3;74.12;7.25;87.18;-0.21152259331595136;115;1;1;1;20200101
6731;171;2;2;2;2;3;1;3.26;3.07;-0.54;0;-999;39.17;0;1;4;6;1;2;1;20251205;44;114.3;71.92;5.72;81.64;0.5906604566116705;98;1;1;1;20200101
6732;127;1;2;2;2;1;3;5.25;3.75;-0.59;0;-999;21.99;0;3;1;1;4;1;9;20240225;35;114.3;77.41;5.85;88.64;1.4435898795274156;144;1;1;1;20200101
6733;158;4;4;4;3;4;4;5.23;4.74;-0.04;0;-999;55.82;0;2;2;7;2;2;7;20240421;97;114.3;68.65;5.61;77.89;-0.17639048893955922;70;1;1;1;20200101
6735;168;2;2;2;2;2;2;3.81;3.3;-0.7;0;-999;76.31;0;1;2;7;2;3;3;20240503;87;114.3;68.5;5.75;78.42;-0.06318704150451662;72;1;1;1;20200101
6737;116;3;1;3;4;2;4;4.59;3.03;-0.03;0;-999;66.06;0;1;2;8;1;4;1;20250604;118;114.3;68.62;5.73;78.06;-0.38913489877437796;74;1;1;1;20200101
6738;182;2;1;3;4;2;2;5.36;3.06;-0.47;0;-999;82.2;0;1;4;7;1;2;2;20241011;89;114.3;71.78;5.49;81.33;0.3935303153885813;97;1;1;1;20200101
6740;110;3;3;1;1;3;4;5.99;4.04;-0.79;0;-999;24.07;0;2;1;1;4;1;6;20240125;23;114.3;77.68;5.62;86.97;1.6563342893622357;150;1;1;1;20200101
6741;168;3;1;3;4;3;2;4.55;3.98;-0.42;0;-999;44.5;0;1;1;6;1;3;3;20240214;48;114.3;77.7;5.54;87.16;1.502143386821402;150;1;1;1;20200101
6742;123;4;1;4;4;1;1;3.74;4.65;-0.42;0;-999;63.2;0;3;2;6;1;3;4;20250510;74;114.3;68.57;5.62;79.47;-0.12954768310436923;69;1;1;1;20200101
6743;193;1;2;4;4;1;3;3.5;3.62;-0.32;0;-999;73.4;0;1;4;8;1;4;3;20241124;123;114.3;72.05;5.61;83.48;0.5496730015058795;99;1;1;1;20200101
6744;167;3;4;4;4;1;1;4.49;3.51;-0.36;0;-999;78.6;0;3;2;6;1;2;9;20250624;77;114.3;65.26;6.35;78.42;-1.1757036800902703;34;1;1;1;20200101
6745;140;2;2;3;3;1;1;4.57;3.39;-0.25;0;-999;43.57;0;3;1;7;1;2;4;20250205;110;114.3;77.79;5.8;87.53;1.1430152087516143;147;1;1;1;20200101
6746;161;1;3;3;3;3;3;6.2;3.63;-0.8;0;-999;80.25;0;2;2;8;1;2;5;20240404;131;114.3;68.32;5.57;77.18;-0.31496712286866196;68;1;1;1;20200101
6747;190;1;3;1;1;3;3;3.53;2.71;-0.43;0;-999;83.75;0;1;2;7;1;2;1;20240406;80;114.3;68.33;5.59;78.13;-0.10027092945737599;69;1;1;1;20200101
6748;105;1;1;3;4;3;4;3.66;3.42;0.03;0;-999;66.58;0;1;2;7;1;4;1;20250425;81;114.3;68.58;5.44;79.23;-0.20957080973948414;65;1;1;1;20200101
6749;122;3;4;4;3;2;4;4.61;3.83;-0.52;0;-999;53.85;0;3;4;7;2;4;9;20241220;115;114.3;71.86;5.6;80.96;0.41304815115324395;101;1;1;1;20200101
6751;146;2;2;1;2;2;1;3.12;3.53;-0.66;0;-999;62.52;0;3;2;6;2;2;4;20250620;74;114.3;68.46;5.4;77.88;-0.2876421527981346;69;1;1;1;20200101
6752;181;1;3;1;1;1;4;4.66;3.02;-0.74;0;-999;79.84;0;3;4;1;4;1;9;20241020;34;114.3;71.89;5.7;81.77;0.4950230613648261;99;1;1;1;20200101
6754;120;2;4;4;3;1;1;3.76;3.64;-0.3;0;-999;79.27;0;1;1;8;1;2;2;20250301;127;114.3;77.55;5.57;87.55;1.552889759809525;151;1;1;1;20200101
6755;124;2;3;4;4;3;4;3.95;3.04;0.09;0;-999;40.24;0;1;2;6;1;2;1;20250503;47;114.3;68.42;5.59;78.32;-0.5218561819740818;63;1;1;1;20200101
6756;131;2;3;4;3;2;1;4.27;3.82;0.36;0;-999;56.06;0;3;2;6;1;4;4;20250625;72;114.3;64.21;6.17;78.24;-1.3825927391956916;25;1;1;1;20200101
6757;134;1;2;1;1;1;4;3.99;2.24;0.31;0;-999;32.82;0;3;2;7;1;2;4;20250505;109;114.3;68.53;5.71;77.99;-0.6428667637149892;68;1;1;1;20200101
6758;111;1;2;1;1;1;1;3.67;3.54;-0.07;0;-999;27.23;0;3;1;8;1;4;9;20250328;148;114.3;68.66;5.7;80.07;0.06953424169518721;73;1;1;1;20200101
6759;199;2;4;2;2;2;2;5.68;2.58;0.04;0;-999;50.95;0;1;1;8;1;2;3;20240316;120;114.3;77.65;5.55;87.01;1.0825099178811606;149;1;1;1;20200101
6760;126;3;3;2;2;2;3;5.18;4.27;-0.18;0;-999;22.08;0;1;3;7;1;2;1;20250921;82;114.3;62.11;5.07;70.22;-1.1991250830078646;0;1;1;1;20200101
6762;133;1;3;3;3;3;3;4.98;3.44;-0.17;0;-999;28.69;0;1;2;8;1;2;3;20250516;121;114.3;68.57;5.76;79.54;-0.24470291411587766;68;1;1;1;20200101
6763;121;3;4;2;2;3;3;4.56;4.2;0.35;0;-999;45.33;0;1;2;6;1;2;2;20250505;54;114.3;68.53;5.62;78.2;-0.05147634004572016;69;1;1;1;20200101
6765;151;2;3;3;3;3;3;4.4;3.5;-0.61;0;-999;32.13;0;1;1;6;1;3;1;20250102;47;114.3;77.63;5.69;87.22;1.6231539685623093;148;1;1;1;20200101
6766;187;3;2;1;1;4;3;4.9;4.8;-0.26;0;-999;81.48;0;2;3;6;2;4;5;20250825;56;114.3;61.89;4.96;69.42;-1.2069322173137307;0;1;1;1;20200101
6767;198;4;4;4;3;3;3;4.01;3.29;-0.02;0;-999;52.66;0;2;2;1;4;1;5;20250409;14;114.3;68.55;5.53;77.69;-0.36571349585678364;68;1;1;1;20200101
6768;188;1;3;1;1;2;3;4.59;3.33;0.58;0;-999;44.52;0;3;2;1;4;1;8;20250508;28;114.3;68.59;5.49;77.97;-0.1334512502573023;72;1;1;1;20200101
6769;191;2;4;3;3;3;2;6.6;3.93;-0.19;0;-999;60.54;0;2;1;1;4;1;7;20250322;19;114.3;75.41;6.92;86.87;-0.27202788418640367;125;1;1;1;20200101
6770;160;4;2;3;3;4;4;5.23;3.78;0.15;0;-999;68.44;0;2;4;1;4;1;5;20241025;13;114.3;71.99;5.66;81.67;0.5125891135530215;96;1;1;1;20200101
6771;155;2;4;4;4;4;3;3.83;3.94;-0.04;0;-999;50.29;0;2;1;6;1;4;6;20240103;64;114.3;77.58;5.6;86.41;1.6329128864446398;148;1;1;1;20200101
6772;133;1;3;2;2;2;3;5.61;3.55;0.34;0;-999;43.71;0;1;4;8;1;2;3;20241015;120;114.3;71.9;5.63;81.03;0.5262515985882852;101;1;1;1;20200101
6773;145;2;3;3;3;3;1;4.77;3.64;-0.39;0;-999;64.66;0;1;3;8;2;4;1;20250916;117;114.3;61.95;5.27;69.97;-1.4430980300661438;0;1;1;1;20200101
6774;124;1;1;2;3;2;3;4.31;2.81;-0.68;0;-999;77.43;0;1;3;8;1;2;2;20240911;124;114.3;61.85;5.15;70.28;-1.5406872088894554;0;1;1;1;20200101
6775;116;4;4;4;4;1;4;5.42;4.03;-0.5;0;-999;42.17;0;2;2;7;1;3;7;20250508;99;114.3;68.52;5.64;77.99;-0.10417449661030768;71;1;1;1;20200101
6776;112;1;2;2;2;4;3;4.82;3.25;0.2;0;-999;53.46;0;2;2;7;2;3;6;20250513;102;114.3;68.36;5.46;78.11;-0.42231521957430423;59;1;1;1;20200101
6777;171;4;4;3;2;3;4;5.82;4.04;-0.03;0;-999;28.4;0;2;4;6;1;2;7;20251020;62;114.3;71.86;5.62;81.06;0.20225552489489104;100;1;1;1;20200101
6778;104;3;3;2;2;1;2;4.32;3.06;-0.2;0;-999;35.6;0;2;3;7;1;3;6;20250927;100;114.3;68.01;7.21;81.52;-1.1444751428668112;62;1;1;1;20200101
6779;144;4;1;4;4;4;3;5.79;3.51;-0.28;0;-999;30.87;0;2;1;6;1;3;5;20250224;57;114.3;77.61;5.73;88.93;1.3986988572686914;147;1;1;1;20200101
6780;183;4;4;2;1;4;4;5.99;4.14;-0.82;0;-999;52.52;0;2;3;1;4;1;6;20250813;21;114.3;61.99;5.06;70.58;-1.3162320975958388;0;1;1;1;20200101
6781;136;1;1;2;3;1;2;5.24;3.12;0.21;0;-999;23.36;0;3;2;6;1;2;9;20240624;76;114.3;65.24;6.27;77.66;-1.1757036800902703;35;1;1;1;20200101
6782;176;1;2;4;4;2;4;4.03;3.42;-0.53;0;-999;25.65;0;1;3;6;1;2;3;20250920;49;114.3;62.02;5.0;69.74;-1.2127875680431284;0;1;1;1;20200101
6783;155;2;2;2;2;1;4;4.62;3.97;-0.15;0;-999;36.47;0;3;4;1;4;1;4;20241217;29;114.3;71.84;5.54;81.5;0.5262515985882852;98;1;1;1;20200101
6784;190;1;1;4;4;4;2;4.49;3.23;0.42;0;-999;20.71;0;3;2;6;1;3;8;20250623;70;114.3;66.21;6.32;78.71;-1.1659447622079397;44;1;1;1;20200101
6786;142;1;2;1;1;2;2;2.99;3.45;-0.53;0;-999;68.69;0;1;2;7;1;4;2;20250415;89;114.3;68.51;5.42;77.33;0.016836085130598293;67;1;1;1;20200101
6788;185;1;1;1;1;1;3;5.73;3.47;-0.21;0;-999;55.1;0;3;3;1;4;1;9;20250708;33;114.3;62.04;5.2;70.94;-1.2537750231489193;0;1;1;1;20200101
6791;123;2;4;4;4;1;2;3.19;2.67;-0.58;0;-999;59.9;0;2;4;7;1;3;6;20241018;100;114.3;71.87;5.64;82.29;0.2939893529888038;96;1;1;1;20200101
6792;151;2;3;3;3;3;2;3.45;3.37;0.16;0;-999;23.42;0;1;4;1;4;1;1;20241117;2;114.3;71.75;5.48;80.43;0.020739652283531373;95;1;1;1;20200101
6793;141;2;4;3;2;2;3;4.55;3.76;-0.41;0;-999;46.4;0;1;2;7;1;4;1;20240602;83;114.3;68.55;5.52;77.99;-0.2974010706804652;65;1;1;1;20200101
6794;138;2;2;1;1;1;2;4.16;3.1;0.27;0;-999;55.67;0;3;3;8;1;4;8;20250710;143;114.3;62.07;5.06;70.24;-1.0117538596671074;0;1;1;1;20200101
6795;135;1;2;4;4;3;4;5.12;3.33;-0.56;0;-999;67.17;0;1;1;6;1;4;1;20240213;44;114.3;77.58;5.78;88.21;1.4631077152920766;143;1;1;1;20200101
6796;180;3;3;3;3;2;4;2.64;3.85;0.17;0;-999;50.28;0;2;3;8;1;4;5;20250825;131;114.3;61.96;5.18;69.94;-1.5133622388189294;0;1;1;1;20200101
6797;131;1;1;2;2;1;1;4.2;3.66;-0.27;0;-999;33.45;0;3;1;8;2;2;4;20250215;145;114.3;77.69;5.47;87.08;1.5079987375508008;147;1;1;1;20200101
6801;196;3;1;4;4;1;3;4.41;3.3;-0.45;0;-999;84.58;0;3;4;1;4;1;9;20251205;35;114.3;71.87;5.62;81.37;0.1768823384008295;101;1;1;1;20200101
6802;134;3;4;4;4;3;2;4.97;3.34;-0.21;0;-999;66.26;0;1;4;7;1;3;3;20251127;85;114.3;71.86;5.6;82.43;0.42671063618850763;101;1;1;1;20200101
6804;191;3;1;1;2;1;4;3.49;3.41;-0.06;0;-999;76.59;0;3;4;7;2;4;9;20241024;114;114.3;71.73;5.64;81.95;0.32131432305933116;97;1;1;1;20200101
6805;128;2;3;1;1;2;2;5.61;3.26;-0.03;0;-999;22.17;0;3;3;8;2;2;8;20240904;142;114.3;61.9;5.19;71.13;-1.2928106946782445;0;1;1;1;20200101
6806;163;2;2;2;3;3;2;5.76;3.57;-0.27;0;-999;82.74;0;2;4;8;1;2;6;20251025;138;114.3;71.93;5.64;81.03;0.3974338825415144;100;1;1;1;20200101
6807;130;4;2;4;4;3;4;4.46;3.23;-0.43;0;-999;34.16;0;2;1;8;1;3;5;20250323;129;114.3;74.05;7.2;88.01;0.07148602527165306;119;1;1;1;20200101
6808;149;2;2;2;2;2;2;5.32;3.48;0.18;0;-999;45.53;0;2;3;8;1;3;5;20250905;128;114.3;62.02;5.09;70.32;-1.2693892917606502;0;1;1;1;20200101
6809;143;3;3;2;2;3;1;3.84;3.45;0.1;0;-999;38.61;0;1;3;7;1;4;3;20250814;87;114.3;61.92;4.93;70.84;-1.4021105749603542;0;1;1;1;20200101
6810;181;3;3;1;1;3;2;4.55;3.74;0.01;0;-999;51.44;0;1;3;6;1;4;3;20250815;48;114.3;62.0;4.95;70.28;-1.3396535005134347;0;1;1;1;20200101
6812;120;4;2;3;3;3;1;5.31;3.36;-0.23;0;-999;48.38;0;1;3;6;1;2;2;20250819;52;114.3;62.06;5.09;70.74;-1.3884480899250904;0;1;1;1;20200101
6813;141;2;1;3;3;2;4;3.07;3.53;0.22;0;-999;76.29;0;1;4;7;1;2;3;20251207;86;114.3;71.82;5.6;81.11;0.5867568894587388;99;1;1;1;20200101
6814;156;4;3;4;3;2;4;3.43;3.67;0.09;0;-999;39.8;0;1;4;1;4;1;2;20241103;9;114.3;71.93;5.65;81.8;0.4852641434824941;104;1;1;1;20200101
6815;177;2;4;4;4;3;2;3.93;3.77;-0.34;0;-999;63.34;0;2;3;7;1;2;7;20250811;98;114.3;61.89;5.06;71.09;-1.1034876877610202;0;1;1;1;20200101
6816;183;3;3;1;1;1;1;4.81;3.36;-0.08;0;-999;32.38;0;1;4;8;1;3;3;20251221;120;114.3;72.47;5.82;86.45;0.5730944044234751;103;1;1;1;20200101
6817;129;3;2;4;4;1;1;5.47;3.45;-0.02;0;-999;61.14;0;3;2;1;4;1;9;20250626;34;114.3;63.66;5.91;77.7;-1.3396535005134347;16;1;1;1;20200101
6818;102;2;2;2;2;3;2;4.52;3.17;-0.66;0;-999;71.15;0;1;1;1;4;1;1;20250123;4;114.3;77.49;5.59;87.85;1.5079987375508008;145;1;1;1;20200101
6819;189;3;3;2;2;2;2;4.82;3.07;-0.2;0;-999;44.02;0;1;4;6;1;2;1;20241204;47;114.3;71.77;5.69;81.6;0.2647125993418106;100;1;1;1;20200101
6820;192;4;3;1;1;3;2;4.53;3.73;-0.13;0;-999;45.1;0;1;1;7;2;4;3;20250104;86;114.3;77.59;5.6;86.89;1.6504789386328367;148;1;1;1;20200101
6821;189;4;3;2;2;1;4;3.81;3.68;-0.4;0;-999;79.0;0;1;4;1;4;1;2;20251215;10;114.3;71.67;5.53;82.11;0.5691908372705421;96;1;1;1;20200101
6822;168;4;4;3;3;2;4;4.07;3.78;0.38;0;-999;34.86;0;2;4;1;4;1;5;20251212;14;114.3;71.85;5.54;80.72;0.2842304351064718;97;1;1;1;20200101
6823;138;3;1;3;4;2;4;2.74;3.56;0.16;0;-999;32.58;0;1;3;7;2;4;3;20250717;86;114.3;61.95;5.17;70.79;-1.3220874483252378;0;1;1;1;20200101
6824;134;1;1;3;4;2;4;4.2;3.68;-0.6;0;-999;58.22;0;1;4;8;2;3;3;20241213;121;114.3;71.74;5.63;81.17;0.26861616649474224;97;1;1;1;20200101
6826;155;3;2;1;1;3;2;5.71;2.8;0.46;0;-999;49.98;0;1;3;1;4;1;2;20250920;10;114.3;62.1;5.0;70.63;-1.2088840008901967;0;1;1;1;20200101
6827;179;2;1;2;3;3;3;4.47;3.16;-0.63;0;-999;65.6;0;1;4;6;1;3;3;20251013;51;114.3;71.82;5.59;80.63;0.30374827087113443;98;1;1;1;20200101
6828;120;4;2;1;1;2;1;4.03;3.33;-0.41;0;-999;80.93;0;1;3;1;4;1;1;20240913;4;114.3;62.04;5.09;70.69;-1.2108357844666624;0;1;1;1;20200101
6829;194;2;1;2;2;2;3;4.27;3.62;0.57;0;-999;62.09;0;3;3;1;4;1;9;20250725;36;114.3;61.76;5.17;70.22;-1.2166911351960614;0;1;1;1;20200101
6830;162;2;2;1;1;1;4;5.32;3.61;-0.49;0;-999;39.38;0;1;2;8;1;2;2;20250411;126;114.3;68.51;5.58;78.03;-0.19786010828068767;72;1;1;1;20200101
